SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
bbc_urd_20090103.0024__2	اس شو کو میڈونا کی ایلبم ’ہارڈ کینڈی‘ کو بنیاد بنا کر ترتیب دیا گیا تھا اور اس میں یوکرین کے جپسی یا خانہ بدوش بینڈ اور جسٹن ٹمبرلین کے ساتھ ایک دو گانے بھی شامل تھا۔	This show was made based on Madonna's album 'Hard Candy', and a few songs with Ukraine's gypsy band and Justin Timberlin are included in it.	This show was organized around Madonna's album 'Hard Candy' and it also included Ukrainian gypsy band and Justin Timberlake's one or two songs.	The business man travels throughout his normal day when he discovers a flaw in his work, and fixes it and goes about his day	This show was arranged on the basis of Madonna's 'album Hard Candy' and it also included few songs with Gypsy or Nomadic band of Ukraine and Justin Timberland.	-79.4032	-80.736	-81.1321	-88.4668	-79.9005	-79.8701	-83.4225	-89.2463
bbc_urd_20090103.0024__3	اس میں ایک پرانی ریسنگ کار بھی سٹیج پر رکھی گئی تھی۔	An old racing car was also kept on the stage.	An old racing car was also showed on the stage.	the male student walks along the long road	An old racing car was also placed on the stage in the show.	-33.3939	-33.9497	-28.2118	-38.9153	-33.8908	-34.2909	-29.0437	-39.8516
bbc_urd_20090103.0024__4	سیلائن ڈیونز سن دو ہزار آٹھ کا منافع کے اعتبار سے دوسرا کامیاب ترین شو تھا جس میں تیئس کروڑ چھیاسٹھ لاکھ ڈالر حاصل ہوئے۔	It was Celine Davon's second most successful show of 2008, profit-wise, in which 236.6 million Dollars were made.	Celine Dion's show in year 2008 was the second best show from revenue point of view in which two thirty six million dollar's were made.	the puppy and the children play non-stop until the mother calls them all in to play.	The second successful show of the year 2008 by profit was Celine Dion who earned 236,600,000 dollars.	-48.7483	-82.7875	-52.8701	-53.6042	-49.9762	-80.5913	-53.4661	-52.4292
bbc_urd_20090103.0024__5	کینیڈین شو ’ٹیکنگ چانسز‘ نے چوبیس ملکوں کا دورہ کیا جبکہ میڈونا صرف سترہ ملکوں میں گئیں جو ان کا گزشتہ آٹھ برسوں میں ا پہلا عالمی دورہ تھا۔	Canadian show 'Taking Chances' toured 24 countries whereas Madonna only toured 17, which was her first world tour in the last eight years.	Canadian show 'Taking Chances' visited twenty four countries where as Madonna visited only seventeen countries which was her first tour in last eight years.	The business man travels throughout his normal day when he discovers a flaw in his work, and fixes it and goes about his day	Canadian show 'Taking Chances' toured 24 countries whereas Madonna went to 17 countries which is her first tour in previous 8 years.	-91.4668	-92.9751	-81.1321	-89.8738	-91.5632	-94.2227	-83.4225	-91.472
bbc_urd_20090103.0024__6	دونوں گلوکاروں کے شو کے ڈائریکٹر جیمی کنگ تھے، جہنوں  نے ’سپائس گرل‘ کے ’ری یونین‘ دورے کے انتظامات بھی کیئے تھے۔	Jamie King was the director of both shows, and he was also the one who had organized the 'Spice Girls reunion' tour.	The director of shows of both singers was Jimmy King, who also organized the tour 'Reunion' or 'Spice Girls'.	the puppy and the children play non-stop until the mother calls them all in to play.	The director for both singers was Jimmy King, who also organized the 'Reunion' tour of 'Spice Girls'.	-75.5332	-69.7046	-52.8701	-62.8071	-75.8833	-70.4382	-53.4661	-63.4437
bbc_urd_20090103.0024__7	میڈونا نے سن دو ہزار چھ میں قائم کردہ اپنا ہی ریکارڈ توڑ دیا ہے۔	Madonna broke her own record of 2006.	Madonna has broken her own record in 2006	the male student walks along the long road	Madonna has broken her own record of the year 2006.	-29.144	-31.427	-28.2118	-31.2225	-29.4205	-32.0149	-29.0437	-31.0977
bbc_urd_20090103.0024__8	سن دو ہزار چھ میں انہوں نے ’کنفیشن کنسرٹس‘ میں انیس کروڑ سینتیس لاکھ  ڈالر کمائے تھے۔	In the year 2006, she had earned 193.7 million Dollars in her 'Confession Concerts'.	In 2006 in 'confession concerts' she made one ninety three million dollars.	The business man travels throughout his normal day when he discovers a flaw in his work, and fixes it and goes about his day	In 2006 she earned 193,700,000 dollars through 'Confession Concerts'.	-37.4128	-37.2047	-81.1321	-33.1207	-36.8619	-38.0707	-83.4225	-33.9542
bbc_urd_20090103.0024__9	پولسٹر نے بون جوئی کو تیسرا سب سے کامیاب گلوکار قرار دیا جس نے سترہ کروڑ ساٹھ لاکھ ڈالر کمائے۔	Pollstar said that the third most successful singer, was Bon Joy, who made 170 Million Dollars.	Polestar has declared Bon Jovi third most successful singer who had made one hundred and seventy million dollars.	the male student walks along the long road	Pollster has awarded Bon Jovi as the third most successful singer who earned 176,000,000 dollars.	-51.5486	-61.5997	-28.2118	-55.9765	-52.4466	-62.4746	-29.0437	-56.3072
bbc_urd_20090103.0024__10	بروس سپرنگسٹین نے سولہ کروڑ ساٹھ لاکھ ڈالر کما کر چوتھے اور  پولیس پانچویں نمبر پر رہے اور ان کے حصے میں بارہ کروڑ چھ لاکھ ڈالر آئے۔	Bruce Springstein made 166 million Dollars, coming at fourth, and Police was at number five, having made 120.6 million Dollars.	Bruce Springsteen has made one hundred and sixty million dollars and he stands fourth, and Police stood fifth by making one hundred and twenty six million dollars.	the puppy and the children play non-stop until the mother calls them all in to play.	Bruce Springsteen was on number 3 by earning 166,000,000 dollars and Police get the 5th position by earning 120,600,000 dollars.	-82.9411	-88.3662	-52.8701	-76.3445	-83.8618	-78.623	-53.4661	-76.7958
bbc_urd_20090103.0024__11	اس جریدے کے مطابق سن دو ہزار آٹھ میں شمالی امریکہ میں بہت کم لوگوں نے کنسرٹ اور گانے کے پروگراموں میں شرکت کی اور صرف وہی لوگ ان پرگراموں میں شریک ہوئے جو مہنگے داموں ٹکٹ خریدنے کے لیے تیار تھے۔	According to this magazine, in the year 2008, very few people in North America attended concerts and song programs. Only those people attended these programs, who were prepared to buy tickets at costly rates.	According to this magazine in year 2008 very few people in North America had attended concerts and musical events and only those people participated who were willing to buy expensive tickets.	The business man travels throughout his normal day when he discovers a flaw in his work, and fixes it and goes about his day	According to this periodical in 2008 very few people participated in singing programs and concerts in North America and only those people attended the programs who were ready to buy expensive tickets.	-114.164	-91.6553	-81.1321	-98.1545	-113.642	-92.3222	-83.4225	-99.2342
bbc_urd_20090103.0024__12	امریکہ میں اوسطً ایک ٹکٹ کی قیمت میں آٹھ فیصد اضافہ ہوا اور  میڈونا کے شو میں سب سے  مہنگا ٹکٹ ساڑھے تین سو ڈالرکا فروخت ہوا۔	In America one average ticket's cost has rose for eight percent and on Madonna's show the most expensive ticket was sold for three hundred and fifty dollars.	A ticket price increased 8% average and the most costly ticket of Medona show was sold in 350 dolors.	In America, there was an average increase of eight percent in the price of one ticket. In Madonna's show, the most expensive ticket sold was of 350 Dollars.	In America a ticket is increased by an average of 8 percent by cost yearly, Most expensive ticket was sold of 300 dollars at Madonna's show.	-89.2349	-67.1801	-86.0266	-97.0242	-86.8253	-68.0716	-86.2526	-95.6083
bbc_urd_20090103.0024__13	پولسٹر جریدے کے مدیر گیری بونگیونی  نے کہا کہ عالمی اقتصادی کساد بازاری کے تناظر میں گلو کاروں کے لیے سن دو ہزار آٹھ ایک اچھا سال ثابت ہوا۔	The Director of the Pollster newspaper Gerry Bonguiny said that on the basis of the world economic share trades the year 2008 has appeared good for the brokers.	The director of Polester newspaper Gairi Bongiongi said that in the view of world low ecnomic 2008 proved better for singers.	The editor of Pollstar magazine, Gary Bongiovanni, said that given the economic environment, the year 2008 was a good year for musicians.	The editor of Pollster Gary Bongioni said in prospect of international financial crisis year 2008 proved to be good.	-75.397	-58.2141	-66.9446	-54.9202	-73.1576	-60.089	-64.7429	-55.0489
bbc_urd_20090103.0024__14	انہوں نے سن دو ہزار نو یو ٹو اور سپرنگسٹین کے لیے جن کے اس سال ایلبم جاری ہونے والے ہیں اچھا سال ثابت ہونے کی پیشن گوئی کی۔	They have celebrated for U2 and Springsteen in the year 2009 for their album being a hit.	They will spend 2009 better it is imagined.	He predicted that the year 2009 would be a good year for Springsteen and U2, whose albums were to be released this year.	He predicted 2009 a good year for U2 and Springsteen whose albums are about to release.	-51.2493	-27.8444	-53.5821	-54.0221	-50.5498	-28.5847	-51.4129	-51.3477
